	id_c	id	compartment	name	metacyc_id	kegg_id	seed_id	metanetx_id	metacyc_from_bigg	iML1515	iYO844	iAF692	metacyc_id_iML1515	kegg_id_iML1515	seed_id_iML1515	metanetx_id_iML1515	metacyc_id_iYO844	kegg_id_iYO844	seed_id_iYO844	metanetx_id_iYO844	metacyc_id_iAF692	kegg_id_iAF692	seed_id_iAF692	metanetx_id_iAF692
1546	imacp_c	imacp	c	3-(Imidazol-4-yl)-2-oxopropyl phosphate	IMIDAZOLE-ACETOL-P	C01267	cpd00930	MNXM1456	IMIDAZOLE-ACETOL-P	iML1515	iYO844	iAF692	['META:IMIDAZOLE-ACETOL-P']	['C01267']	['cpd00930']	['MNXM1456']	['META:IMIDAZOLE-ACETOL-P']	['C01267']	['cpd00930']	['MNXM1456']	['META:IMIDAZOLE-ACETOL-P']	['C01267']	['cpd00930']	['MNXM1456']
1547	imp_c	imp	c	IMP C10H11N4O8P	IMP	C00130	cpd00114	MNXM125	IMP	iML1515	iYO844	iAF692	['META:IMP']	['C00130']	['cpd00114']	['MNXM125']	['META:IMP']	['C00130']	['cpd00114']	['MNXM125']	['META:IMP']	['C00130']	['cpd00114']	['MNXM125']
1548	imp_e	imp	e	IMP C10H11N4O8P	IMP	C00130	cpd00114	MNXM125	IMP	iML1515			['META:IMP']	['C00130']	['cpd00114']	['MNXM125']								
1549	imp_p	imp	p	IMP C10H11N4O8P	IMP	C00130	cpd00114	MNXM125	IMP	iML1515			['META:IMP']	['C00130']	['cpd00114']	['MNXM125']								
1550	imzac_c	imzac			4-IMIDAZOLEACETATE	C02835	cpd01831	MNXM1330			iYO844						['META:4-IMIDAZOLEACETATE']	['C02835']	['cpd01831']	['MNXM1330']				
1551	imzacd_c	imzacd			IMIDAZOLE_ACETALDEHYDE	C05130	cpd03052	MNXM1745	IMIDAZOLE_ACETALDEHYDE		iYO844						['META:IMIDAZOLE_ACETALDEHYDE']	['C05130']	['cpd03052']	['MNXM1745']				
1552	ind3ac_c	ind3ac			INDOLE_ACETATE_AUXIN	C00954	cpd00703	MNXM383	INDOLE_ACETATE_AUXIN			iAF692									['META:INDOLE_ACETATE_AUXIN']	['C00954']	['cpd00703']	['MNXM383']
1553	ind3ac_e	ind3ac			INDOLE_ACETATE_AUXIN	C00954	cpd00703	MNXM383	INDOLE_ACETATE_AUXIN			iAF692									['META:INDOLE_ACETATE_AUXIN']	['C00954']	['cpd00703']	['MNXM383']
1554	indaccoa_c	indaccoa			S-2-INDOL-3-YLACETYL-COA	C15489	cpd11175	MNXM4015				iAF692									['META:S-2-INDOL-3-YLACETYL-COA']	['C15489']	['cpd11175']	['MNXM4015']
1555	indole_c	indole	c	Indole	INDOLE	C00463	cpd00359	MNXM377	INDOLE	iML1515		iAF692	['META:INDOLE']	['C00463']	['cpd00359']	['MNXM377']					['META:INDOLE']	['C00463']	['cpd00359']	['MNXM377']
1556	indole_e	indole	e	Indole	INDOLE	C00463	cpd00359	MNXM377	INDOLE	iML1515			['META:INDOLE']	['C00463']	['cpd00359']	['MNXM377']								
1557	indole_p	indole	p	Indole	INDOLE	C00463	cpd00359	MNXM377	INDOLE	iML1515			['META:INDOLE']	['C00463']	['cpd00359']	['MNXM377']								
1558	indpyr_c	indpyr			INDOLE_PYRUVATE	C00331	cpd00278	MNXM315	INDOLE_PYRUVATE			iAF692									['META:INDOLE_PYRUVATE']	['C00331']	['cpd00278']	['MNXM315']
1559	inoshp_c	inoshp			MI-HEXAKISPHOSPHATE	C01204	cpd00885	MNXM491	MI-HEXAKISPHOSPHATE		iYO844						['META:MI-HEXAKISPHOSPHATE']	['C01204']	['cpd00885']	['MNXM491']				
1560	inospp1_c	inospp1			CPD-534			MNXM162334	CPD-534		iYO844									['MNXM162334']				
1561	inost_c	inost	c	Myo-Inositol	MYO-INOSITOL; CPD-8052	C00137; C19891	cpd21131; cpd00121	MNXM127	MYO-INOSITOL	iML1515	iYO844	iAF692	['META:CPD-8052', 'META:MYO-INOSITOL']	['C00137', 'C19891']	['cpd21131', 'cpd00121']	['MNXM127']	['META:CPD-8052', 'META:MYO-INOSITOL']	['C00137', 'C19891']	['cpd21131', 'cpd00121']	['MNXM127']	['META:CPD-8052', 'META:MYO-INOSITOL']	['C00137', 'C19891']	['cpd21131', 'cpd00121']	['MNXM127']
1562	inost_e	inost	e	Myo-Inositol	MYO-INOSITOL; CPD-8052	C00137; C19891	cpd21131; cpd00121	MNXM127	MYO-INOSITOL	iML1515	iYO844		['META:CPD-8052', 'META:MYO-INOSITOL']	['C00137', 'C19891']	['cpd21131', 'cpd00121']	['MNXM127']	['META:CPD-8052', 'META:MYO-INOSITOL']	['C00137', 'C19891']	['cpd21131', 'cpd00121']	['MNXM127']				
1563	inost_p	inost	p	Myo-Inositol	MYO-INOSITOL; CPD-8052	C00137; C19891	cpd21131; cpd00121	MNXM127	MYO-INOSITOL	iML1515			['META:CPD-8052', 'META:MYO-INOSITOL']	['C00137', 'C19891']	['cpd21131', 'cpd00121']	['MNXM127']								
1564	ins_c	ins	c	Inosine	INOSINE	C00294	cpd00246	MNXM334	INOSINE	iML1515	iYO844		['META:INOSINE']	['C00294']	['cpd00246']	['MNXM334']	['META:INOSINE']	['C00294']	['cpd00246']	['MNXM334']				
1565	ins_e	ins	e	Inosine	INOSINE	C00294	cpd00246	MNXM334	INOSINE	iML1515	iYO844		['META:INOSINE']	['C00294']	['cpd00246']	['MNXM334']	['META:INOSINE']	['C00294']	['cpd00246']	['MNXM334']				
1566	ins_p	ins	p	Inosine	INOSINE	C00294	cpd00246	MNXM334	INOSINE	iML1515			['META:INOSINE']	['C00294']	['cpd00246']	['MNXM334']								
1567	ipdp_c	ipdp	c	Isopentenyl diphosphate	DELTA3-ISOPENTENYL-PP	C00129	cpd00113	MNXM83	DELTA3-ISOPENTENYL-PP	iML1515	iYO844	iAF692	['META:DELTA3-ISOPENTENYL-PP']	['C00129']	['cpd00113']	['MNXM83']	['META:DELTA3-ISOPENTENYL-PP']	['C00129']	['cpd00113']	['MNXM83']	['META:DELTA3-ISOPENTENYL-PP']	['C00129']	['cpd00113']	['MNXM83']
1568	iprimv_c	iprimv	c	Isoprimeverose						iML1515														
1569	iscs_c	iscs	c	IscS sulfur acceptor protein				MNXM146401		iML1515						['MNXM146401']								
1570	iscssh_c	iscssh	c	IscS with bound sulfur				MNXM146402		iML1515						['MNXM146402']								
1571	iscu_2fe2s2_c	iscu_2fe2s2	c	IscU with two bound [2Fe-2S] clusters				MNXM148287		iML1515						['MNXM148287']								
1572	iscu_2fe2s_c	iscu_2fe2s	c	IscU with bound [2Fe-2S] cluster				MNXM147129		iML1515						['MNXM147129']								
1573	iscu_4fe4s_c	iscu_4fe4s	c	IscU with bound [4Fe-4S] cluster				MNXM148286		iML1515						['MNXM148286']								
1574	iscu_c	iscu	c	IscU scaffold protein				MNXM147128		iML1515						['MNXM147128']								
1575	isetac_c	isetac	c	Isethionic acid	CPD-3745	C05123	cpd03048	MNXM1630	CPD-3745	iML1515			['META:CPD-3745']	['C05123']	['cpd03048']	['MNXM1630']								
1576	isetac_e	isetac	e	Isethionic acid	CPD-3745	C05123	cpd03048	MNXM1630	CPD-3745	iML1515			['META:CPD-3745']	['C05123']	['cpd03048']	['MNXM1630']								
1577	isetac_p	isetac	p	Isethionic acid	CPD-3745	C05123	cpd03048	MNXM1630	CPD-3745	iML1515			['META:CPD-3745']	['C05123']	['cpd03048']	['MNXM1630']								
1578	isomal_c	isomal			Isomaltose	C00252	cpd00217	MNXM58018			iYO844						['META:Isomaltose']	['C00252']	['cpd00217']	['MNXM58018']				
1579	istnt_c	istnt			CPD-3745	C05123	cpd03048	MNXM1630	CPD-3745		iYO844						['META:CPD-3745']	['C05123']	['cpd03048']	['MNXM1630']				
1580	istnt_e	istnt			CPD-3745	C05123	cpd03048	MNXM1630	CPD-3745		iYO844						['META:CPD-3745']	['C05123']	['cpd03048']	['MNXM1630']				
1581	itp_c	itp	c	ITP C10H11N4O14P3	ITP	C00081	cpd00068	MNXM423	ITP	iML1515	iYO844	iAF692	['META:ITP']	['C00081']	['cpd00068']	['MNXM423']	['META:ITP']	['C00081']	['cpd00068']	['MNXM423']	['META:ITP']	['C00081']	['cpd00068']	['MNXM423']
1582	ivcoa_c	ivcoa			ISOVALERYL-COA	C02939	cpd01882	MNXM471	ISOVALERYL-COA		iYO844						['META:ISOVALERYL-COA']	['C02939']	['cpd01882']	['MNXM471']				
1583	k_c	k	c	Potassium	K+	C00238	cpd00205	MNXM95	K+	iML1515	iYO844	iAF692	['META:K+']	['C00238']	['cpd00205']	['MNXM95']	['META:K+']	['C00238']	['cpd00205']	['MNXM95']	['META:K+']	['C00238']	['cpd00205']	['MNXM95']
1584	k_e	k	e	Potassium	K+	C00238	cpd00205	MNXM95	K+	iML1515	iYO844	iAF692	['META:K+']	['C00238']	['cpd00205']	['MNXM95']	['META:K+']	['C00238']	['cpd00205']	['MNXM95']	['META:K+']	['C00238']	['cpd00205']	['MNXM95']
1585	k_p	k	p	Potassium	K+	C00238	cpd00205	MNXM95	K+	iML1515			['META:K+']	['C00238']	['cpd00205']	['MNXM95']								
1586	kdo2lipid4L_c	kdo2lipid4L	c	KDO(2)-lipid IV(A) with laurate		C06251	cpd03736; cpd29678	MNXM1870		iML1515				['C06251']	['cpd29678', 'cpd03736']	['MNXM1870']								
1587	kdo2lipid4_c	kdo2lipid4	c	KDO(2)-lipid IV(A)	KDO2-LIPID-IVA	C06025	cpd03586	MNXM824	KDO2-LIPID-IVA	iML1515			['META:KDO2-LIPID-IVA']	['C06025']	['cpd03586']	['MNXM824']								
1589	kdo2lipid4_e	kdo2lipid4	e	KDO(2)-lipid IV(A)	KDO2-LIPID-IVA	C06025	cpd03586	MNXM824	KDO2-LIPID-IVA	iML1515			['META:KDO2-LIPID-IVA']	['C06025']	['cpd03586']	['MNXM824']								
1591	kdo2lipid4_p	kdo2lipid4	p	KDO(2)-lipid IV(A)	KDO2-LIPID-IVA	C06025	cpd03586	MNXM824	KDO2-LIPID-IVA	iML1515			['META:KDO2-LIPID-IVA']	['C06025']	['cpd03586']	['MNXM824']								
1593	kdo2lipid4p_c	kdo2lipid4p	c	KDO(2)-lipid IV(A) with palmitoleoyl	CPD0-2265		cpd15491	MNXM58983		iML1515			['META:CPD0-2265']		['cpd15491']	['MNXM58983']								
1594	kdo8p_c	kdo8p	c	3-Deoxy-D-manno-octulosonate 8-phosphate	KDO-8P	C04478	cpd02730	MNXM722774	KDO-8P	iML1515			['META:KDO-8P']	['C04478']	['cpd02730']	['MNXM722774']								
1595	kdo_c	kdo	c	3-Deoxy-D-manno-2-octulosonate	KDO			MNXM36403	CPD-19753	iML1515			['META:KDO']			['MNXM36403']								
1596	kdolipid4_c	kdolipid4	c	KDO-lipid IV(A)	KDO-LIPID-IVA	C06024	cpd03585	MNXM1206	KDO-LIPID-IVA	iML1515			['META:KDO-LIPID-IVA']	['C06024']	['cpd03585']	['MNXM1206']								
1597	kphphhlipa_c	kphphhlipa	c	Kdo-phospho-heptosyl-phospho-heptosyl-heptosyl-kdo2-lipidA	CPD0-2257		cpd15492	MNXM58984	CPD0-2257	iML1515			['META:CPD0-2257']		['cpd15492']	['MNXM58984']								
1598	lac__D_c	lac__D	c	D-Lactate	D-LACTATE	C00256	cpd00221	MNXM285	D-LACTATE	iML1515			['META:D-LACTATE']	['C00256']	['cpd00221']	['MNXM285']								
1599	lac__D_e	lac__D	e	D-Lactate	D-LACTATE	C00256	cpd00221	MNXM285	D-LACTATE	iML1515			['META:D-LACTATE']	['C00256']	['cpd00221']	['MNXM285']								
1600	lac__D_p	lac__D	p	D-Lactate	D-LACTATE	C00256	cpd00221	MNXM285	D-LACTATE	iML1515			['META:D-LACTATE']	['C00256']	['cpd00221']	['MNXM285']								
1601	lac__L_c	lac__L	c	L-Lactate	L-LACTATE	C00186	cpd00159	MNXM179	L-LACTATE	iML1515	iYO844	iAF692	['META:L-LACTATE']	['C00186']	['cpd00159']	['MNXM179']	['META:L-LACTATE']	['C00186']	['cpd00159']	['MNXM179']	['META:L-LACTATE']	['C00186']	['cpd00159']	['MNXM179']
1602	lac__L_e	lac__L	e	L-Lactate	L-LACTATE	C00186	cpd00159	MNXM179	L-LACTATE	iML1515	iYO844		['META:L-LACTATE']	['C00186']	['cpd00159']	['MNXM179']	['META:L-LACTATE']	['C00186']	['cpd00159']	['MNXM179']				
1603	lac__L_p	lac__L	p	L-Lactate	L-LACTATE	C00186	cpd00159	MNXM179	L-LACTATE	iML1515			['META:L-LACTATE']	['C00186']	['cpd00159']	['MNXM179']								
1604	lald__D_c	lald__D	c	D-Lactaldehyde	CPD-358	C00937	cpd00693	MNXM909	CPD-358	iML1515			['META:CPD-358']	['C00937']	['cpd00693']	['MNXM909']								
1605	lald__L_c	lald__L	c	L-Lactaldehyde	LACTALD	C05999; C00424	cpd00334; cpd03571; cpd27393	MNXM2387	LACTALD	iML1515	iYO844	iAF692	['META:LACTALD']	['C05999', 'C00424']	['cpd03571', 'cpd00334', 'cpd27393']	['MNXM2387']	['META:LACTALD']	['C05999', 'C00424']	['cpd03571', 'cpd00334', 'cpd27393']	['MNXM2387']	['META:LACTALD']	['C05999', 'C00424']	['cpd03571', 'cpd00334', 'cpd27393']	['MNXM2387']
1606	lanth_c	lanth			CPD-3736		cpd11577	MNXM2244			iYO844						['META:CPD-3736']		['cpd11577']	['MNXM2244']				
1607	lanth_e	lanth			CPD-3736		cpd11577	MNXM2244			iYO844						['META:CPD-3736']		['cpd11577']	['MNXM2244']				
1608	lcts_c	lcts	c	Lactose C12H22O11	CPD-15972; CPD-15971	C00243; C01970	cpd00208; cpd01354; cpd03809	MNXM362	CPD-15972	iML1515	iYO844		['META:CPD-15971', 'META:CPD-15972']	['C00243', 'C01970']	['cpd03809', 'cpd00208', 'cpd01354']	['MNXM362']	['META:CPD-15971', 'META:CPD-15972']	['C00243', 'C01970']	['cpd03809', 'cpd00208', 'cpd01354']	['MNXM362']				
1609	lcts_e	lcts	e	Lactose C12H22O11	CPD-15972; CPD-15971	C00243; C01970	cpd00208; cpd01354; cpd03809	MNXM362	CPD-15972	iML1515	iYO844		['META:CPD-15971', 'META:CPD-15972']	['C00243', 'C01970']	['cpd03809', 'cpd00208', 'cpd01354']	['MNXM362']	['META:CPD-15971', 'META:CPD-15972']	['C00243', 'C01970']	['cpd03809', 'cpd00208', 'cpd01354']	['MNXM362']				
1610	lcts_p	lcts	p	Lactose C12H22O11	CPD-15972; CPD-15971	C00243; C01970	cpd00208; cpd01354; cpd03809	MNXM362	CPD-15972	iML1515			['META:CPD-15971', 'META:CPD-15972']	['C00243', 'C01970']	['cpd03809', 'cpd00208', 'cpd01354']	['MNXM362']								
1611	leu__L_c	leu__L	c	L-Leucine	LEU	C00123; C16439	cpd15143; cpd00107	MNXM140	LEU	iML1515	iYO844	iAF692	['META:LEU']	['C16439', 'C00123']	['cpd00107', 'cpd15143']	['MNXM140']	['META:LEU']	['C16439', 'C00123']	['cpd00107', 'cpd15143']	['MNXM140']	['META:LEU']	['C16439', 'C00123']	['cpd00107', 'cpd15143']	['MNXM140']
1612	leu__L_e	leu__L	e	L-Leucine	LEU	C00123; C16439	cpd15143; cpd00107	MNXM140	LEU	iML1515	iYO844	iAF692	['META:LEU']	['C16439', 'C00123']	['cpd00107', 'cpd15143']	['MNXM140']	['META:LEU']	['C16439', 'C00123']	['cpd00107', 'cpd15143']	['MNXM140']	['META:LEU']	['C16439', 'C00123']	['cpd00107', 'cpd15143']	['MNXM140']
1613	leu__L_p	leu__L	p	L-Leucine	LEU	C00123; C16439	cpd15143; cpd00107	MNXM140	LEU	iML1515			['META:LEU']	['C16439', 'C00123']	['cpd00107', 'cpd15143']	['MNXM140']								
1614	leutrna_c	leutrna				C02047	cpd12003	MNXM697				iAF692										['C02047']	['cpd12003']	['MNXM697']
1615	lgt__S_c	lgt__S	c	(R)-S-Lactoylglutathione	S-LACTOYL-GLUTATHIONE	C03451	cpd02182	MNXM1253	S-LACTOYL-GLUTATHIONE	iML1515			['META:S-LACTOYL-GLUTATHIONE']	['C03451']	['cpd02182']	['MNXM1253']								
1616	lipa_c	lipa	c	KDO(2)-lipid (A)		C06026	cpd03587	MNXM946		iML1515				['C06026']	['cpd03587']	['MNXM946']								
1617	lipa_cold_c	lipaold	c	Cold adapted KDO(2)-lipid (A)	KDO2-LIPID-IVA-COLD		cpd15493	MNXM6016		iML1515			['META:KDO2-LIPID-IVA-COLD']		['cpd15493']	['MNXM6016']								
1618	lipa_cold_e	lipaold	e	Cold adapted KDO(2)-lipid (A)	KDO2-LIPID-IVA-COLD		cpd15493	MNXM6016		iML1515			['META:KDO2-LIPID-IVA-COLD']		['cpd15493']	['MNXM6016']								
1619	lipa_cold_p	lipaold	p	Cold adapted KDO(2)-lipid (A)	KDO2-LIPID-IVA-COLD		cpd15493	MNXM6016		iML1515			['META:KDO2-LIPID-IVA-COLD']		['cpd15493']	['MNXM6016']								
1620	lipa_e	lipa	e	KDO(2)-lipid (A)		C06026	cpd03587	MNXM946		iML1515				['C06026']	['cpd03587']	['MNXM946']								
1621	lipa_p	lipa	p	KDO(2)-lipid (A)		C06026	cpd03587	MNXM946		iML1515				['C06026']	['cpd03587']	['MNXM946']								
1622	lipidA_c	lipidA	c	2,3,2'3'-Tetrakis(beta-hydroxymyristoyl)-D-glucosaminyl-1,6-beta-D-glucosamine 1,4'-bisphosphate	LIPID-IV-A	C04919	cpd02993	MNXM1754	LIPID-IV-A	iML1515			['META:LIPID-IV-A']	['C04919']	['cpd02993']	['MNXM1754']								
1623	lipidAds_c	lipidAds	c	Lipid A Disaccharide	BISOHMYR-GLC	C04932	cpd03002	MNXM1569	BISOHMYR-GLC	iML1515			['META:BISOHMYR-GLC']	['C04932']	['cpd03002']	['MNXM1569']								
1624	lipidX_c	lipidX	c	2,3-Bis(3-hydroxytetradecanoyl)-beta-D-glucosaminyl 1-phosphate	BISOHMYR-GLUCOSAMINYL-1P	C04824	cpd02930; cpd29679	MNXM1839	BISOHMYR-GLUCOSAMINYL-1P	iML1515			['META:BISOHMYR-GLUCOSAMINYL-1P']	['C04824']	['cpd29679', 'cpd02930']	['MNXM1839']								
1625	lipo1_24_BS_c	lipo1_24_BS						MNXM164888			iYO844									['MNXM164888']				
1627	lipo2_24_BS_c	lipo2_24_BS						MNXM164889			iYO844									['MNXM164889']				
1629	lipo3_24_BS_c	lipo3_24_BS						MNXM164887			iYO844									['MNXM164887']				
1631	lipo4_24_BS_c	lipo4_24_BS						MNXM164890			iYO844									['MNXM164890']				
1633	lipoamp_c	lipoamp	c	Lipoyl-AMP	LIPOYL-AMP	C16238	cpd14955	MNXM2392		iML1515			['META:LIPOYL-AMP']	['C16238']	['cpd14955']	['MNXM2392']								
1634	lipoate_c	lipoate	c	Lipoate	LIPOIC-ACID	C00725; C16241	cpd14958; cpd00541	MNXM1484	LIPOIC-ACID	iML1515			['META:LIPOIC-ACID']	['C16241', 'C00725']	['cpd00541', 'cpd14958']	['MNXM1484']								
1635	lipoate_e	lipoate	e	Lipoate	LIPOIC-ACID	C00725; C16241	cpd14958; cpd00541	MNXM1484	LIPOIC-ACID	iML1515			['META:LIPOIC-ACID']	['C16241', 'C00725']	['cpd00541', 'cpd14958']	['MNXM1484']								
1636	lipoate_p	lipoate	p	Lipoate	LIPOIC-ACID	C00725; C16241	cpd14958; cpd00541	MNXM1484	LIPOIC-ACID	iML1515			['META:LIPOIC-ACID']	['C16241', 'C00725']	['cpd00541', 'cpd14958']	['MNXM1484']								
1637	lipopb_c	lipopb	c	Lipoate (protein bound)				MNXM147499		iML1515						['MNXM147499']								
1638	lipt_c	lipt			LIPOIC-ACID	C00725; C16241	cpd14958; cpd00541	MNXM1484			iYO844						['META:LIPOIC-ACID']	['C16241', 'C00725']	['cpd00541', 'cpd14958']	['MNXM1484']				
1639	lipt_e	lipt			LIPOIC-ACID	C00725; C16241	cpd14958; cpd00541	MNXM1484			iYO844						['META:LIPOIC-ACID']	['C16241', 'C00725']	['cpd00541', 'cpd14958']	['MNXM1484']				
1640	lkdr_c	lkdr	c	2-dehydro-3-deoxy-L-rhamnonate						iML1515														
1641	lpp_p	lpp	p	Lipoprotein		C01834	cpd11959	MNXM7493		iML1515				['C01834']	['cpd11959']	['MNXM7493']								
1642	lppg_c	lppg			CPD-7601	C19155	cpd15889	MNXM2126	CPD-7601			iAF692									['META:CPD-7601']	['C19155']	['cpd15889']	['MNXM2126']
1643	lys__L_c	lys__L	c	L-Lysine	LYS	C16440; C00047	cpd19182; cpd00039	MNXM78	LYS	iML1515	iYO844	iAF692	['META:LYS']	['C00047', 'C16440']	['cpd19182', 'cpd00039']	['MNXM78']	['META:LYS']	['C00047', 'C16440']	['cpd19182', 'cpd00039']	['MNXM78']	['META:LYS']	['C00047', 'C16440']	['cpd19182', 'cpd00039']	['MNXM78']
1644	lys__L_e	lys__L	e	L-Lysine	LYS	C16440; C00047	cpd19182; cpd00039	MNXM78	LYS	iML1515	iYO844	iAF692	['META:LYS']	['C00047', 'C16440']	['cpd19182', 'cpd00039']	['MNXM78']	['META:LYS']	['C00047', 'C16440']	['cpd19182', 'cpd00039']	['MNXM78']	['META:LYS']	['C00047', 'C16440']	['cpd19182', 'cpd00039']	['MNXM78']
1645	lys__L_p	lys__L	p	L-Lysine	LYS	C16440; C00047	cpd19182; cpd00039	MNXM78	LYS	iML1515			['META:LYS']	['C00047', 'C16440']	['cpd19182', 'cpd00039']	['MNXM78']								
1646	lystrna_c	lystrna				C01931	cpd01326; cpd15249	MNXM89922				iAF692										['C01931']	['cpd15249', 'cpd01326']	['MNXM89922']
1647	lysylpgly_BS_c	lysylpgly_BS					cpd11449	MNXM19131			iYO844								['cpd11449']	['MNXM19131']				
1648	lyx__L_c	lyx__L	c	L-Lyxose	CPD-15867	C01508	cpd01067	MNXM4641		iML1515			['META:CPD-15867']	['C01508']	['cpd01067']	['MNXM4641']								
1649	lyx__L_e	lyx__L	e	L-Lyxose	CPD-15867	C01508	cpd01067	MNXM4641		iML1515			['META:CPD-15867']	['C01508']	['cpd01067']	['MNXM4641']								
1650	lyx__L_p	lyx__L	p	L-Lyxose	CPD-15867	C01508	cpd01067	MNXM4641		iML1515			['META:CPD-15867']	['C01508']	['cpd01067']	['MNXM4641']								
1651	m12dg_BS_c	m12dg_BS						MNXM164920			iYO844									['MNXM164920']				
1652	m3hdp_c	m3hdp					cpd15890	MNXM7529				iAF692											['cpd15890']	['MNXM7529']
1653	madg_e	madg			CPD-3582		cpd15584	MNXM724960			iYO844						['META:CPD-3582']		['cpd15584']	['MNXM724960']				
1654	malACP_c	malACP	c	Malonyl-[acyl-carrier protein]	MALONYL-ACP	C01209	cpd11492	MNXM184		iML1515			['META:MALONYL-ACP']	['C01209']	['cpd11492']	['MNXM184']								
1655	mal__D_c	mal__D	c	D-Malate	CPD-660	C00497	cpd00386	MNXM1608	CPD-660	iML1515	iYO844		['META:CPD-660']	['C00497']	['cpd00386']	['MNXM1608']	['META:CPD-660']	['C00497']	['cpd00386']	['MNXM1608']				
1656	mal__D_e	mal__D	e	D-Malate	CPD-660	C00497	cpd00386	MNXM1608	CPD-660	iML1515	iYO844		['META:CPD-660']	['C00497']	['cpd00386']	['MNXM1608']	['META:CPD-660']	['C00497']	['cpd00386']	['MNXM1608']				
1657	mal__D_p	mal__D	p	D-Malate	CPD-660	C00497	cpd00386	MNXM1608	CPD-660	iML1515			['META:CPD-660']	['C00497']	['cpd00386']	['MNXM1608']								
1658	mal__L_c	mal__L	c	L-Malate	MAL	C00149	cpd00130	MNXM98	MAL	iML1515	iYO844	iAF692	['META:MAL']	['C00149']	['cpd00130']	['MNXM98']	['META:MAL']	['C00149']	['cpd00130']	['MNXM98']	['META:MAL']	['C00149']	['cpd00130']	['MNXM98']
1659	mal__L_e	mal__L	e	L-Malate	MAL	C00149	cpd00130	MNXM98	MAL	iML1515	iYO844		['META:MAL']	['C00149']	['cpd00130']	['MNXM98']	['META:MAL']	['C00149']	['cpd00130']	['MNXM98']				
1660	mal__L_p	mal__L	p	L-Malate	MAL	C00149	cpd00130	MNXM98	MAL	iML1515			['META:MAL']	['C00149']	['cpd00130']	['MNXM98']								
1661	malcoa_c	malcoa	c	Malonyl CoA C24H33N7O19P3S	MALONYL-COA	C00083	cpd12270; cpd00070	MNXM40	MALONYL-COA	iML1515	iYO844		['META:MALONYL-COA']	['C00083']	['cpd00070', 'cpd12270']	['MNXM40']	['META:MALONYL-COA']	['C00083']	['cpd00070', 'cpd12270']	['MNXM40']				
1662	malcoame_c	malcoame	c	Malonyl-CoA methyl ester	CPD-12454		cpd20921	MNXM97130		iML1515			['META:CPD-12454']		['cpd20921']	['MNXM97130']								
1663	malt6p_c	malt6p	c	Maltose 6'-phosphate	CPD-1244; CPD-15982	C02995	cpd01919	MNXM2394		iML1515	iYO844		['META:CPD-1244', 'META:CPD-15982']	['C02995']	['cpd01919']	['MNXM2394']	['META:CPD-1244', 'META:CPD-15982']	['C02995']	['cpd01919']	['MNXM2394']				
1664	malt_c	malt	c	Maltose C12H22O11	ALPHA-MALTOSE; MALTOSE	C00897; C00208	cpd00665; cpd00179	MNXM165	MALTOSE	iML1515	iYO844		['META:MALTOSE', 'META:ALPHA-MALTOSE']	['C00897', 'C00208']	['cpd00665', 'cpd00179']	['MNXM165']	['META:MALTOSE', 'META:ALPHA-MALTOSE']	['C00897', 'C00208']	['cpd00665', 'cpd00179']	['MNXM165']				
1665	malt_e	malt	e	Maltose C12H22O11	ALPHA-MALTOSE; MALTOSE	C00897; C00208	cpd00665; cpd00179	MNXM165	MALTOSE	iML1515	iYO844		['META:MALTOSE', 'META:ALPHA-MALTOSE']	['C00897', 'C00208']	['cpd00665', 'cpd00179']	['MNXM165']	['META:MALTOSE', 'META:ALPHA-MALTOSE']	['C00897', 'C00208']	['cpd00665', 'cpd00179']	['MNXM165']				
1666	malt_p	malt	p	Maltose C12H22O11	ALPHA-MALTOSE; MALTOSE	C00897; C00208	cpd00665; cpd00179	MNXM165	MALTOSE	iML1515			['META:MALTOSE', 'META:ALPHA-MALTOSE']	['C00897', 'C00208']	['cpd00665', 'cpd00179']	['MNXM165']								
1667	malthp_c	malthp	c	Maltoheptaose	CPD0-1133		cpd15494	MNXM61025	CPD0-1133	iML1515	iYO844		['META:CPD0-1133']		['cpd15494']	['MNXM61025']	['META:CPD0-1133']		['cpd15494']	['MNXM61025']				
1668	malthx_c	malthx	c	Maltohexaose	MALTOHEXAOSE	C01936	cpd01329	MNXM1317	MALTOHEXAOSE	iML1515	iYO844		['META:MALTOHEXAOSE']	['C01936']	['cpd01329']	['MNXM1317']	['META:MALTOHEXAOSE']	['C01936']	['cpd01329']	['MNXM1317']				
1669	malthx_e	malthx	e	Maltohexaose	MALTOHEXAOSE	C01936	cpd01329	MNXM1317	MALTOHEXAOSE	iML1515			['META:MALTOHEXAOSE']	['C01936']	['cpd01329']	['MNXM1317']								
1670	malthx_p	malthx	p	Maltohexaose	MALTOHEXAOSE	C01936	cpd01329	MNXM1317	MALTOHEXAOSE	iML1515			['META:MALTOHEXAOSE']	['C01936']	['cpd01329']	['MNXM1317']								
1671	maltpt_c	maltpt	c	Maltopentaose	MALTOPENTAOSE		cpd15495	MNXM1538	MALTOPENTAOSE	iML1515	iYO844		['META:MALTOPENTAOSE']		['cpd15495']	['MNXM1538']	['META:MALTOPENTAOSE']		['cpd15495']	['MNXM1538']				
1672	maltpt_e	maltpt	e	Maltopentaose	MALTOPENTAOSE		cpd15495	MNXM1538	MALTOPENTAOSE	iML1515			['META:MALTOPENTAOSE']		['cpd15495']	['MNXM1538']								
